'gaze_vector':0.02, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':19.30391, 'gaze_vector_x':0.2107159, 'gaze_vector_y':0.07010491, 'gaze_vector_z':0.9750149
'gaze_vector':19.31555, 'gaze_vector_x':0.2212762, 'gaze_vector_y':0.06950203, 'gaze_vector_z':0.9727154
'gaze_vector':19.32703, 'gaze_vector_x':0.2306466, 'gaze_vector_y':0.07025681, 'gaze_vector_z':0.9704859
'gaze_vector':19.3396, 'gaze_vector_x':0.2396395, 'gaze_vector_y':0.06937562, 'gaze_vector_z':0.9683719
'gaze_vector':19.35232, 'gaze_vector_x':0.2468603, 'gaze_vector_y':0.06920916, 'gaze_vector_z':0.9665626
'gaze_vector':19.36375, 'gaze_vector_x':0.2637939, 'gaze_vector_y':0.06670024, 'gaze_vector_z':0.9622622
'gaze_vector':19.37488, 'gaze_vector_x':0.2720191, 'gaze_vector_y':0.06565677, 'gaze_vector_z':0.9600382
'gaze_vector':19.38584, 'gaze_vector_x':0.2812191, 'gaze_vector_y':0.06358827, 'gaze_vector_z':0.9575273
'gaze_vector':19.39858, 'gaze_vector_x':0.2894245, 'gaze_vector_y':0.0623557, 'gaze_vector_z':0.9551638
'gaze_vector':19.41157, 'gaze_vector_x':0.2977804, 'gaze_vector_y':0.06179935, 'gaze_vector_z':0.9526204
'gaze_vector':19.42415, 'gaze_vector_x':0.3069449, 'gaze_vector_y':0.06066263, 'gaze_vector_z':0.9497901
'gaze_vector':19.43643, 'gaze_vector_x':0.3146234, 'gaze_vector_y':0.05983999, 'gaze_vector_z':0.9473132
'gaze_vector':19.44851, 'gaze_vector_x':0.3221788, 'gaze_vector_y':0.05876433, 'gaze_vector_z':0.9448372
'gaze_vector':19.45911, 'gaze_vector_x':0.3299881, 'gaze_vector_y':0.05735534, 'gaze_vector_z':0.9422339
'gaze_vector':19.47151, 'gaze_vector_x':0.3380841, 'gaze_vector_y':0.05633865, 'gaze_vector_z':0.9394252
'gaze_vector':19.48305, 'gaze_vector_x':0.3485178, 'gaze_vector_y':0.05769703, 'gaze_vector_z':0.9355121
'gaze_vector':19.4972, 'gaze_vector_x':0.3511172, 'gaze_vector_y':0.04716038, 'gaze_vector_z':0.9351419
'gaze_vector':19.50965, 'gaze_vector_x':0.3748789, 'gaze_vector_y':0.05276865, 'gaze_vector_z':0.92556
'gaze_vector':19.52107, 'gaze_vector_x':0.3879034, 'gaze_vector_y':0.04871935, 'gaze_vector_z':0.9204063
'gaze_vector':19.53643, 'gaze_vector_x':0.3922728, 'gaze_vector_y':0.04881993, 'gaze_vector_z':0.9185433
'gaze_vector':19.5475, 'gaze_vector_x':0.4009573, 'gaze_vector_y':0.04686934, 'gaze_vector_z':0.9148878
'gaze_vector':19.55931, 'gaze_vector_x':0.4108265, 'gaze_vector_y':0.04385744, 'gaze_vector_z':0.91065
'gaze_vector':19.5707, 'gaze_vector_x':0.4189118, 'gaze_vector_y':0.04343827, 'gaze_vector_z':0.9069759
'gaze_vector':19.58317, 'gaze_vector_x':0.4152698, 'gaze_vector_y':0.04834017, 'gaze_vector_z':0.9083944
'gaze_vector':19.5943, 'gaze_vector_x':0.4230397, 'gaze_vector_y':0.04745734, 'gaze_vector_z':0.9048579
'gaze_vector':19.61, 'gaze_vector_x':0.429167, 'gaze_vector_y':0.04754961, 'gaze_vector_z':0.9019573
'gaze_vector':19.62303, 'gaze_vector_x':0.4389405, 'gaze_vector_y':0.05672272, 'gaze_vector_z':0.8967196
'gaze_vector':19.63427, 'gaze_vector_x':0.4395111, 'gaze_vector_y':0.05763587, 'gaze_vector_z':0.8963796
'gaze_vector':19.64674, 'gaze_vector_x':0.4421571, 'gaze_vector_y':0.05948612, 'gaze_vector_z':0.8949493
'gaze_vector':19.65788, 'gaze_vector_x':0.4406426, 'gaze_vector_y':0.05709825, 'gaze_vector_z':0.8958592
'gaze_vector':19.67005, 'gaze_vector_x':0.4407675, 'gaze_vector_y':0.04688352, 'gaze_vector_z':0.8963874
'gaze_vector':19.68299, 'gaze_vector_x':0.4415939, 'gaze_vector_y':0.04725023, 'gaze_vector_z':0.8959662
'gaze_vector':19.69441, 'gaze_vector_x':0.4411474, 'gaze_vector_y':0.04799846, 'gaze_vector_z':0.8961371
'gaze_vector':19.70595, 'gaze_vector_x':0.4382227, 'gaze_vector_y':0.04827923, 'gaze_vector_z':0.8975571
'gaze_vector':19.71608, 'gaze_vector_x':0.4388255, 'gaze_vector_y':0.05641679, 'gaze_vector_z':0.8967817
'gaze_vector':19.72909, 'gaze_vector_x':0.4374245, 'gaze_vector_y':0.04894716, 'gaze_vector_z':0.8979118
'gaze_vector':19.74005, 'gaze_vector_x':0.4318657, 'gaze_vector_y':0.0460501, 'gaze_vector_z':0.9007536
'gaze_vector':19.75276, 'gaze_vector_x':0.4225572, 'gaze_vector_y':0.04149047, 'gaze_vector_z':0.9053853
'gaze_vector':19.7653, 'gaze_vector_x':0.424207, 'gaze_vector_y':0.04718635, 'gaze_vector_z':0.9043241
'gaze_vector':19.77746, 'gaze_vector_x':0.4196889, 'gaze_vector_y':0.03605959, 'gaze_vector_z':0.9069368
'gaze_vector':19.78958, 'gaze_vector_x':0.4170752, 'gaze_vector_y':0.04367246, 'gaze_vector_z':0.9078167
'gaze_vector':19.80096, 'gaze_vector_x':0.4186196, 'gaze_vector_y':0.05321405, 'gaze_vector_z':0.9065884
'gaze_vector':19.81277, 'gaze_vector_x':0.4067751, 'gaze_vector_y':0.04764695, 'gaze_vector_z':0.9122831
'gaze_vector':19.8244, 'gaze_vector_x':0.4024749, 'gaze_vector_y':0.05353729, 'gaze_vector_z':0.913861
'gaze_vector':19.83691, 'gaze_vector_x':0.4002385, 'gaze_vector_y':0.05299509, 'gaze_vector_z':0.914871
'gaze_vector':19.8476, 'gaze_vector_x':0.4023702, 'gaze_vector_y':0.05028488, 'gaze_vector_z':0.9140811
'gaze_vector':19.85705, 'gaze_vector_x':0.4021665, 'gaze_vector_y':0.04939423, 'gaze_vector_z':0.9142262
'gaze_vector':19.87027, 'gaze_vector_x':0.3957003, 'gaze_vector_y':0.04667261, 'gaze_vector_z':0.917188
'gaze_vector':19.88124, 'gaze_vector_x':0.3890681, 'gaze_vector_y':0.05289196, 'gaze_vector_z':0.919688
'gaze_vector':19.89424, 'gaze_vector_x':0.3775263, 'gaze_vector_y':0.03994782, 'gaze_vector_z':0.9251297
'gaze_vector':19.90852, 'gaze_vector_x':0.3604644, 'gaze_vector_y':0.04770199, 'gaze_vector_z':0.9315363
'gaze_vector':19.92077, 'gaze_vector_x':0.344245, 'gaze_vector_y':0.05025551, 'gaze_vector_z':0.9375222
'gaze_vector':19.93121, 'gaze_vector_x':0.334357, 'gaze_vector_y':0.05194178, 'gaze_vector_z':0.9410038
'gaze_vector':19.94389, 'gaze_vector_x':0.3285422, 'gaze_vector_y':0.05225097, 'gaze_vector_z':0.9430246
'gaze_vector':19.95764, 'gaze_vector_x':0.3203461, 'gaze_vector_y':0.04430392, 'gaze_vector_z':0.9462604
'gaze_vector':19.97084, 'gaze_vector_x':0.3103881, 'gaze_vector_y':0.03842261, 'gaze_vector_z':0.9498267
'gaze_vector':19.98645, 'gaze_vector_x':0.2860648, 'gaze_vector_y':0.03955334, 'gaze_vector_z':0.9573824
'gaze_vector':19.99714, 'gaze_vector_x':0.2743188, 'gaze_vector_y':0.04015344, 'gaze_vector_z':0.960798
'gaze_vector':20.01053, 'gaze_vector_x':0.2630087, 'gaze_vector_y':0.04099408, 'gaze_vector_z':0.9639155
'gaze_vector':20.02324, 'gaze_vector_x':0.2510802, 'gaze_vector_y':0.03995807, 'gaze_vector_z':0.9671304
'gaze_vector':20.03545, 'gaze_vector_x':0.2393592, 'gaze_vector_y':0.04312514, 'gaze_vector_z':0.9699625
'gaze_vector':20.04716, 'gaze_vector_x':0.2287938, 'gaze_vector_y':0.04499698, 'gaze_vector_z':0.972418
'gaze_vector':20.06045, 'gaze_vector_x':0.2185538, 'gaze_vector_y':0.04718249, 'gaze_vector_z':0.9746669
'gaze_vector':20.07281, 'gaze_vector_x':0.2080824, 'gaze_vector_y':0.04781464, 'gaze_vector_z':0.9769378
'gaze_vector':20.08549, 'gaze_vector_x':0.1980181, 'gaze_vector_y':0.0406242, 'gaze_vector_z':0.979342
'gaze_vector':20.10303, 'gaze_vector_x':0.184156, 'gaze_vector_y':0.04383843, 'gaze_vector_z':0.9819157
'gaze_vector':20.1144, 'gaze_vector_x':0.1725844, 'gaze_vector_y':0.04273324, 'gaze_vector_z':0.9840535
'gaze_vector':20.12591, 'gaze_vector_x':0.1633268, 'gaze_vector_y':0.04255277, 'gaze_vector_z':0.9856508
'gaze_vector':20.13847, 'gaze_vector_x':0.1539519, 'gaze_vector_y':0.04139256, 'gaze_vector_z':0.9872093
'gaze_vector':20.15224, 'gaze_vector_x':0.1436275, 'gaze_vector_y':0.04540787, 'gaze_vector_z':0.9885829
'gaze_vector':20.16442, 'gaze_vector_x':0.1200177, 'gaze_vector_y':0.04433944, 'gaze_vector_z':0.9917661
'gaze_vector':20.17636, 'gaze_vector_x':0.1081835, 'gaze_vector_y':0.04445381, 'gaze_vector_z':0.9931217
'gaze_vector':20.18765, 'gaze_vector_x':0.09570646, 'gaze_vector_y':0.04405528, 'gaze_vector_z':0.9944204
'gaze_vector':20.20095, 'gaze_vector_x':0.08459163, 'gaze_vector_y':0.04429337, 'gaze_vector_z':0.9954281
'gaze_vector':20.21365, 'gaze_vector_x':0.07515026, 'gaze_vector_y':0.04473113, 'gaze_vector_z':0.9961587
'gaze_vector':20.22397, 'gaze_vector_x':0.06557025, 'gaze_vector_y':0.0464417, 'gaze_vector_z':0.9967537
'gaze_vector':20.23536, 'gaze_vector_x':0.05405554, 'gaze_vector_y':0.04852431, 'gaze_vector_z':0.9973416
'gaze_vector':20.24849, 'gaze_vector_x':0.04319219, 'gaze_vector_y':0.04980871, 'gaze_vector_z':0.9978164
'gaze_vector':20.26079, 'gaze_vector_x':0.03202894, 'gaze_vector_y':0.05049153, 'gaze_vector_z':0.9982041
'gaze_vector':20.27179, 'gaze_vector_x':0.0202578, 'gaze_vector_y':0.05103142, 'gaze_vector_z':0.9984868
'gaze_vector':20.28235, 'gaze_vector_x':0.009290267, 'gaze_vector_y':0.05087134, 'gaze_vector_z':0.9986595
'gaze_vector':20.29523, 'gaze_vector_x':0.0005704276, 'gaze_vector_y':0.05963773, 'gaze_vector_z':0.9982124
'gaze_vector':20.30647, 'gaze_vector_x':-0.01602191, 'gaze_vector_y':0.06243954, 'gaze_vector_z':0.997911
'gaze_vector':20.31824, 'gaze_vector_x':-0.02166852, 'gaze_vector_y':0.05789828, 'gaze_vector_z':0.9980815
'gaze_vector':20.33004, 'gaze_vector_x':-0.04657026, 'gaze_vector_y':0.04900687, 'gaze_vector_z':0.9976978
'gaze_vector':20.34392, 'gaze_vector_x':-0.04702193, 'gaze_vector_y':0.05495907, 'gaze_vector_z':0.9973647
'gaze_vector':20.35589, 'gaze_vector_x':-0.05360314, 'gaze_vector_y':0.05627254, 'gaze_vector_z':0.9969611
'gaze_vector':20.37085, 'gaze_vector_x':-0.05801793, 'gaze_vector_y':0.0512725, 'gaze_vector_z':0.996986
'gaze_vector':20.38259, 'gaze_vector_x':-0.07330813, 'gaze_vector_y':0.04584102, 'gaze_vector_z':0.9962497
'gaze_vector':20.39688, 'gaze_vector_x':-0.08798977, 'gaze_vector_y':0.04669897, 'gaze_vector_z':0.9950203
'gaze_vector':20.40963, 'gaze_vector_x':-0.09978399, 'gaze_vector_y':0.04108644, 'gaze_vector_z':0.994156
'gaze_vector':20.42116, 'gaze_vector_x':-0.1108189, 'gaze_vector_y':0.04515398, 'gaze_vector_z':0.992799
'gaze_vector':20.43438, 'gaze_vector_x':-0.1175895, 'gaze_vector_y':0.04645169, 'gaze_vector_z':0.9919649
'gaze_vector':20.44605, 'gaze_vector_x':-0.1265493, 'gaze_vector_y':0.04730991, 'gaze_vector_z':0.9908252
'gaze_vector':20.45757, 'gaze_vector_x':-0.1417557, 'gaze_vector_y':0.04683639, 'gaze_vector_z':0.9887808
'gaze_vector':20.47313, 'gaze_vector_x':-0.1559205, 'gaze_vector_y':0.04481215, 'gaze_vector_z':0.9867474
'gaze_vector':20.48615, 'gaze_vector_x':-0.1740055, 'gaze_vector_y':0.04460784, 'gaze_vector_z':0.9837227
'gaze_vector':20.50617, 'gaze_vector_x':-0.1882116, 'gaze_vector_y':0.04312362, 'gaze_vector_z':0.9811669
'gaze_vector':20.51956, 'gaze_vector_x':-0.197134, 'gaze_vector_y':0.04442919, 'gaze_vector_z':0.9793581
'gaze_vector':20.53096, 'gaze_vector_x':-0.2219629, 'gaze_vector_y':0.04363087, 'gaze_vector_z':0.9740707
'gaze_vector':20.54333, 'gaze_vector_x':-0.2339915, 'gaze_vector_y':0.04248584, 'gaze_vector_z':0.9713053
'gaze_vector':20.55392, 'gaze_vector_x':-0.2443329, 'gaze_vector_y':0.04240111, 'gaze_vector_z':0.9687619
'gaze_vector':20.56704, 'gaze_vector_x':-0.2562084, 'gaze_vector_y':0.04199699, 'gaze_vector_z':0.9657071
'gaze_vector':20.57866, 'gaze_vector_x':-0.2676716, 'gaze_vector_y':0.04179247, 'gaze_vector_z':0.9625948
'gaze_vector':20.59027, 'gaze_vector_x':-0.2782928, 'gaze_vector_y':0.04215218, 'gaze_vector_z':0.9595615
'gaze_vector':20.60512, 'gaze_vector_x':-0.2877417, 'gaze_vector_y':0.04120687, 'gaze_vector_z':0.9568199
'gaze_vector':20.61675, 'gaze_vector_x':-0.2966926, 'gaze_vector_y':0.04003884, 'gaze_vector_z':0.9541206
'gaze_vector':20.62812, 'gaze_vector_x':-0.307531, 'gaze_vector_y':0.03859974, 'gaze_vector_z':0.9507502
'gaze_vector':20.63988, 'gaze_vector_x':-0.3148478, 'gaze_vector_y':0.0344426, 'gaze_vector_z':0.9485058
'gaze_vector':20.65231, 'gaze_vector_x':-0.3288606, 'gaze_vector_y':0.03084071, 'gaze_vector_z':0.943863
'gaze_vector':20.66449, 'gaze_vector_x':-0.3346734, 'gaze_vector_y':0.02885555, 'gaze_vector_z':0.9418837
'gaze_vector':20.67705, 'gaze_vector_x':-0.343805, 'gaze_vector_y':0.03240528, 'gaze_vector_z':0.9384687
'gaze_vector':20.69, 'gaze_vector_x':-0.3497779, 'gaze_vector_y':0.03528862, 'gaze_vector_z':0.9361647
'gaze_vector':20.70531, 'gaze_vector_x':-0.3572622, 'gaze_vector_y':0.03598505, 'gaze_vector_z':0.9332929
'gaze_vector':20.71836, 'gaze_vector_x':-0.3672896, 'gaze_vector_y':0.03956795, 'gaze_vector_z':0.9292628
'gaze_vector':20.7299, 'gaze_vector_x':-0.3874362, 'gaze_vector_y':0.02904312, 'gaze_vector_z':0.9214355
'gaze_vector':20.74091, 'gaze_vector_x':-0.3967355, 'gaze_vector_y':0.03391573, 'gaze_vector_z':0.9172894
'gaze_vector':20.75452, 'gaze_vector_x':-0.40364, 'gaze_vector_y':0.03602384, 'gaze_vector_z':0.914194
'gaze_vector':20.765, 'gaze_vector_x':-0.4163885, 'gaze_vector_y':0.03653146, 'gaze_vector_z':0.9084503
'gaze_vector':20.77603, 'gaze_vector_x':-0.4233637, 'gaze_vector_y':0.035032, 'gaze_vector_z':0.9052811
'gaze_vector':20.78821, 'gaze_vector_x':-0.4299999, 'gaze_vector_y':0.03295802, 'gaze_vector_z':0.9022177
'gaze_vector':20.8011, 'gaze_vector_x':-0.4413832, 'gaze_vector_y':0.02724798, 'gaze_vector_z':0.8968912
'gaze_vector':20.8144, 'gaze_vector_x':-0.4511279, 'gaze_vector_y':0.02851859, 'gaze_vector_z':0.8919988
'gaze_vector':20.82427, 'gaze_vector_x':-0.4550762, 'gaze_vector_y':0.02480881, 'gaze_vector_z':0.8901025
'gaze_vector':20.83709, 'gaze_vector_x':-0.4681654, 'gaze_vector_y':0.03266355, 'gaze_vector_z':0.8830331
'gaze_vector':20.85031, 'gaze_vector_x':-0.4769211, 'gaze_vector_y':0.03488147, 'gaze_vector_z':0.8782512
'gaze_vector':20.86261, 'gaze_vector_x':-0.4810642, 'gaze_vector_y':0.0364804, 'gaze_vector_z':0.8759255
'gaze_vector':20.87296, 'gaze_vector_x':-0.4890006, 'gaze_vector_y':0.02844757, 'gaze_vector_z':0.8718129
'gaze_vector':20.88288, 'gaze_vector_x':-0.4919389, 'gaze_vector_y':0.03658891, 'gaze_vector_z':0.8698522
'gaze_vector':20.8969, 'gaze_vector_x':-0.4945838, 'gaze_vector_y':0.0325961, 'gaze_vector_z':0.8685166
'gaze_vector':20.90997, 'gaze_vector_x':-0.5054845, 'gaze_vector_y':0.04519266, 'gaze_vector_z':0.8616379
'gaze_vector':20.92107, 'gaze_vector_x':-0.5112233, 'gaze_vector_y':0.0292898, 'gaze_vector_z':0.8589466
'gaze_vector':20.93261, 'gaze_vector_x':-0.5083076, 'gaze_vector_y':0.03351665, 'gaze_vector_z':0.8605174
'gaze_vector':20.94642, 'gaze_vector_x':-0.5096244, 'gaze_vector_y':0.0334004, 'gaze_vector_z':0.8597321
'gaze_vector':20.95755, 'gaze_vector_x':-0.499992, 'gaze_vector_y':0.03283915, 'gaze_vector_z':0.8653927
'gaze_vector':20.96953, 'gaze_vector_x':-0.491428, 'gaze_vector_y':0.03690611, 'gaze_vector_z':0.8701253
'gaze_vector':20.98204, 'gaze_vector_x':-0.4887843, 'gaze_vector_y':0.03891925, 'gaze_vector_z':0.8715255
'gaze_vector':20.99518, 'gaze_vector_x':-0.4858415, 'gaze_vector_y':0.0398941, 'gaze_vector_z':0.873131
'gaze_vector':21.00694, 'gaze_vector_x':-0.4804833, 'gaze_vector_y':0.04434458, 'gaze_vector_z':0.8758746
'gaze_vector':21.01978, 'gaze_vector_x':-0.4705113, 'gaze_vector_y':0.04319596, 'gaze_vector_z':0.881321
'gaze_vector':21.03067, 'gaze_vector_x':-0.4641803, 'gaze_vector_y':0.04701594, 'gaze_vector_z':0.8844892
'gaze_vector':21.04392, 'gaze_vector_x':-0.4646147, 'gaze_vector_y':0.04461724, 'gaze_vector_z':0.8843749
'gaze_vector':21.05513, 'gaze_vector_x':-0.4603638, 'gaze_vector_y':0.04257827, 'gaze_vector_z':0.8866931
'gaze_vector':21.06599, 'gaze_vector_x':-0.4559474, 'gaze_vector_y':0.03803186, 'gaze_vector_z':0.8891912
'gaze_vector':21.07846, 'gaze_vector_x':-0.4475721, 'gaze_vector_y':0.03763261, 'gaze_vector_z':0.8934388
'gaze_vector':21.09509, 'gaze_vector_x':-0.4445857, 'gaze_vector_y':0.03507468, 'gaze_vector_z':0.8950393
'gaze_vector':21.10592, 'gaze_vector_x':-0.439238, 'gaze_vector_y':0.03807449, 'gaze_vector_z':0.8975582
'gaze_vector':21.11716, 'gaze_vector_x':-0.4339143, 'gaze_vector_y':0.03409941, 'gaze_vector_z':0.9003031
'gaze_vector':21.13049, 'gaze_vector_x':-0.4248858, 'gaze_vector_y':0.0306707, 'gaze_vector_z':0.9047198
'gaze_vector':21.14282, 'gaze_vector_x':-0.420935, 'gaze_vector_y':0.02850895, 'gaze_vector_z':0.9066249
'gaze_vector':21.15451, 'gaze_vector_x':-0.4170637, 'gaze_vector_y':0.003751069, 'gaze_vector_z':0.9088675
'gaze_vector':21.16519, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':21.17431, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':21.18644, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':21.1969, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':21.20791, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':21.21927, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':21.23115, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':21.2433, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':21.25395, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':21.26467, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':21.27732, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':21.28797, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':21.29908, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':21.31019, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':21.32326, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':21.33459, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':21.34579, 'gaze_vector_x':-0.2388403, 'gaze_vector_y':0.05114896, 'gaze_vector_z':0.969701
'gaze_vector':21.35617, 'gaze_vector_x':-0.2329973, 'gaze_vector_y':0.05633202, 'gaze_vector_z':0.9708394
'gaze_vector':21.36953, 'gaze_vector_x':-0.2500398, 'gaze_vector_y':0.03644373, 'gaze_vector_z':0.9675331
'gaze_vector':21.38097, 'gaze_vector_x':-0.24309, 'gaze_vector_y':0.01820908, 'gaze_vector_z':0.9698256
'gaze_vector':21.39381, 'gaze_vector_x':-0.2334443, 'gaze_vector_y':0.02996832, 'gaze_vector_z':0.9719011
'gaze_vector':21.40727, 'gaze_vector_x':-0.2269647, 'gaze_vector_y':0.0367875, 'gaze_vector_z':0.9731996
'gaze_vector':21.42088, 'gaze_vector_x':-0.2080865, 'gaze_vector_y':0.0363441, 'gaze_vector_z':0.9774306
'gaze_vector':21.43243, 'gaze_vector_x':-0.2009301, 'gaze_vector_y':0.03177503, 'gaze_vector_z':0.9790758
'gaze_vector':21.44442, 'gaze_vector_x':-0.192171, 'gaze_vector_y':0.02926148, 'gaze_vector_z':0.9809188
'gaze_vector':21.45471, 'gaze_vector_x':-0.1624231, 'gaze_vector_y':0.03856033, 'gaze_vector_z':0.9859598
'gaze_vector':21.46716, 'gaze_vector_x':-0.1497926, 'gaze_vector_y':0.04714943, 'gaze_vector_z':0.9875891
'gaze_vector':21.47937, 'gaze_vector_x':-0.1414879, 'gaze_vector_y':0.0462619, 'gaze_vector_z':0.9888453
'gaze_vector':21.49104, 'gaze_vector_x':-0.131976, 'gaze_vector_y':0.04563423, 'gaze_vector_z':0.9902012
'gaze_vector':21.50255, 'gaze_vector_x':-0.1218141, 'gaze_vector_y':0.04367103, 'gaze_vector_z':0.9915851
'gaze_vector':21.51639, 'gaze_vector_x':-0.09499731, 'gaze_vector_y':0.03804252, 'gaze_vector_z':0.9947492
'gaze_vector':21.5295, 'gaze_vector_x':-0.08467352, 'gaze_vector_y':0.03581309, 'gaze_vector_z':0.9957501
'gaze_vector':21.54071, 'gaze_vector_x':-0.07462369, 'gaze_vector_y':0.03395036, 'gaze_vector_z':0.9966196
'gaze_vector':21.55376, 'gaze_vector_x':-0.06392332, 'gaze_vector_y':0.03276521, 'gaze_vector_z':0.9974129
'gaze_vector':21.56558, 'gaze_vector_x':-0.03975325, 'gaze_vector_y':0.03688503, 'gaze_vector_z':0.9985247
'gaze_vector':21.57714, 'gaze_vector_x':-0.02907543, 'gaze_vector_y':0.0358523, 'gaze_vector_z':0.9989187
'gaze_vector':21.58902, 'gaze_vector_x':-0.01865832, 'gaze_vector_y':0.03462722, 'gaze_vector_z':0.9992225
'gaze_vector':21.60267, 'gaze_vector_x':-0.00624825, 'gaze_vector_y':0.03157461, 'gaze_vector_z':0.9994662
'gaze_vector':21.61883, 'gaze_vector_x':0.01614491, 'gaze_vector_y':0.03125194, 'gaze_vector_z':0.9993782
'gaze_vector':21.63133, 'gaze_vector_x':0.02760243, 'gaze_vector_y':0.03404287, 'gaze_vector_z':0.9990311
'gaze_vector':21.64345, 'gaze_vector_x':0.04120902, 'gaze_vector_y':0.03677496, 'gaze_vector_z':0.9984699
'gaze_vector':21.65632, 'gaze_vector_x':0.05047719, 'gaze_vector_y':0.04081014, 'gaze_vector_z':0.9978833
'gaze_vector':21.66774, 'gaze_vector_x':0.05808289, 'gaze_vector_y':0.04033354, 'gaze_vector_z':0.9974934
'gaze_vector':21.68005, 'gaze_vector_x':0.06761519, 'gaze_vector_y':0.0418117, 'gaze_vector_z':0.9968194
'gaze_vector':21.69423, 'gaze_vector_x':0.07920906, 'gaze_vector_y':0.04596487, 'gaze_vector_z':0.9957939
'gaze_vector':21.70572, 'gaze_vector_x':0.08368982, 'gaze_vector_y':0.04595163, 'gaze_vector_z':0.9954278
'gaze_vector':21.71826, 'gaze_vector_x':0.1027976, 'gaze_vector_y':0.04483036, 'gaze_vector_z':0.9936866
'gaze_vector':21.73027, 'gaze_vector_x':0.1152872, 'gaze_vector_y':0.04208686, 'gaze_vector_z':0.99243
'gaze_vector':21.74348, 'gaze_vector_x':0.1206204, 'gaze_vector_y':0.04420037, 'gaze_vector_z':0.9916986
'gaze_vector':21.75581, 'gaze_vector_x':0.1304751, 'gaze_vector_y':0.04713138, 'gaze_vector_z':0.9903228
'gaze_vector':21.76826, 'gaze_vector_x':0.1446266, 'gaze_vector_y':0.05042472, 'gaze_vector_z':0.9881954
'gaze_vector':21.78041, 'gaze_vector_x':0.1659072, 'gaze_vector_y':0.05258264, 'gaze_vector_z':0.9847304
'gaze_vector':21.79443, 'gaze_vector_x':0.1821092, 'gaze_vector_y':0.05474256, 'gaze_vector_z':0.9817493
'gaze_vector':21.80566, 'gaze_vector_x':0.2039357, 'gaze_vector_y':0.05690312, 'gaze_vector_z':0.9773208
'gaze_vector':21.81736, 'gaze_vector_x':0.21959, 'gaze_vector_y':0.0574462, 'gaze_vector_z':0.973887
'gaze_vector':21.83096, 'gaze_vector_x':0.2377462, 'gaze_vector_y':0.06233538, 'gaze_vector_z':0.9693166
'gaze_vector':21.84266, 'gaze_vector_x':0.2485026, 'gaze_vector_y':0.06609202, 'gaze_vector_z':0.9663591
'gaze_vector':21.85452, 'gaze_vector_x':0.2538351, 'gaze_vector_y':0.06747209, 'gaze_vector_z':0.9648771
'gaze_vector':21.86473, 'gaze_vector_x':0.2524032, 'gaze_vector_y':0.06439713, 'gaze_vector_z':0.9654607
'gaze_vector':21.87599, 'gaze_vector_x':0.271503, 'gaze_vector_y':0.06723753, 'gaze_vector_z':0.960079
'gaze_vector':21.88821, 'gaze_vector_x':0.287752, 'gaze_vector_y':0.07165502, 'gaze_vector_z':0.9550153
'gaze_vector':21.90001, 'gaze_vector_x':0.286806, 'gaze_vector_y':0.07503997, 'gaze_vector_z':0.955039
'gaze_vector':21.91285, 'gaze_vector_x':0.2948219, 'gaze_vector_y':0.07536702, 'gaze_vector_z':0.952561
'gaze_vector':21.92675, 'gaze_vector_x':0.3040409, 'gaze_vector_y':0.07405908, 'gaze_vector_z':0.9497634
'gaze_vector':21.93852, 'gaze_vector_x':0.3130372, 'gaze_vector_y':0.07051378, 'gaze_vector_z':0.9471158
