'gaze_vector':0.02, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':15.18532, 'gaze_vector_x':-0.2375858, 'gaze_vector_y':0.04677948, 'gaze_vector_z':0.9702261
'gaze_vector':15.20148, 'gaze_vector_x':-0.2149438, 'gaze_vector_y':0.04675391, 'gaze_vector_z':0.9754941
'gaze_vector':15.21338, 'gaze_vector_x':-0.2030605, 'gaze_vector_y':0.04849993, 'gaze_vector_z':0.9779491
'gaze_vector':15.22592, 'gaze_vector_x':-0.1920533, 'gaze_vector_y':0.0488329, 'gaze_vector_z':0.9801579
'gaze_vector':15.23779, 'gaze_vector_x':-0.1804042, 'gaze_vector_y':0.04937708, 'gaze_vector_z':0.9823444
'gaze_vector':15.25017, 'gaze_vector_x':-0.1694406, 'gaze_vector_y':0.05010857, 'gaze_vector_z':0.9842563
'gaze_vector':15.26254, 'gaze_vector_x':-0.1568007, 'gaze_vector_y':0.04986156, 'gaze_vector_z':0.9863559
'gaze_vector':15.27463, 'gaze_vector_x':-0.1351332, 'gaze_vector_y':0.0498043, 'gaze_vector_z':0.9895632
'gaze_vector':15.28757, 'gaze_vector_x':-0.1235155, 'gaze_vector_y':0.05068479, 'gaze_vector_z':0.9910461
'gaze_vector':15.30012, 'gaze_vector_x':-0.1123048, 'gaze_vector_y':0.05039281, 'gaze_vector_z':0.9923905
'gaze_vector':15.31215, 'gaze_vector_x':-0.1014738, 'gaze_vector_y':0.05075787, 'gaze_vector_z':0.9935377
'gaze_vector':15.32641, 'gaze_vector_x':-0.09048562, 'gaze_vector_y':0.05010826, 'gaze_vector_z':0.9946287
'gaze_vector':15.33787, 'gaze_vector_x':-0.08083142, 'gaze_vector_y':0.04921643, 'gaze_vector_z':0.9954994
'gaze_vector':15.3501, 'gaze_vector_x':-0.07317287, 'gaze_vector_y':0.04872727, 'gaze_vector_z':0.9961149
'gaze_vector':15.36242, 'gaze_vector_x':-0.05686095, 'gaze_vector_y':0.05052682, 'gaze_vector_z':0.9970946
'gaze_vector':15.37616, 'gaze_vector_x':-0.03706875, 'gaze_vector_y':0.05014861, 'gaze_vector_z':0.9980409
'gaze_vector':15.38819, 'gaze_vector_x':-0.02139629, 'gaze_vector_y':0.04806677, 'gaze_vector_z':0.9986122
'gaze_vector':15.40073, 'gaze_vector_x':-0.008663595, 'gaze_vector_y':0.04943743, 'gaze_vector_z':0.9987299
'gaze_vector':15.41136, 'gaze_vector_x':0.003409043, 'gaze_vector_y':0.04998714, 'gaze_vector_z':0.9987299
'gaze_vector':15.42464, 'gaze_vector_x':0.01460672, 'gaze_vector_y':0.04938047, 'gaze_vector_z':0.9986617
'gaze_vector':15.43713, 'gaze_vector_x':0.03149575, 'gaze_vector_y':0.05048967, 'gaze_vector_z':0.9982199
'gaze_vector':15.44912, 'gaze_vector_x':0.04901433, 'gaze_vector_y':0.05187544, 'gaze_vector_z':0.9974378
'gaze_vector':15.46225, 'gaze_vector_x':0.05981262, 'gaze_vector_y':0.05051629, 'gaze_vector_z':0.9969195
'gaze_vector':15.47567, 'gaze_vector_x':0.07593505, 'gaze_vector_y':0.05476182, 'gaze_vector_z':0.9955924
'gaze_vector':15.48809, 'gaze_vector_x':0.09251975, 'gaze_vector_y':0.05465702, 'gaze_vector_z':0.9942024
'gaze_vector':15.50048, 'gaze_vector_x':0.1051496, 'gaze_vector_y':0.05495205, 'gaze_vector_z':0.9929221
'gaze_vector':15.51362, 'gaze_vector_x':0.1042224, 'gaze_vector_y':0.05944397, 'gaze_vector_z':0.9927731
'gaze_vector':15.52743, 'gaze_vector_x':0.1210558, 'gaze_vector_y':0.05699252, 'gaze_vector_z':0.991004
'gaze_vector':15.53984, 'gaze_vector_x':0.1371487, 'gaze_vector_y':0.05897316, 'gaze_vector_z':0.9887831
'gaze_vector':15.55239, 'gaze_vector_x':0.1613848, 'gaze_vector_y':0.05847564, 'gaze_vector_z':0.9851452
'gaze_vector':15.56562, 'gaze_vector_x':0.1769685, 'gaze_vector_y':0.04939288, 'gaze_vector_z':0.9829732
'gaze_vector':15.5771, 'gaze_vector_x':0.1917231, 'gaze_vector_y':0.05245249, 'gaze_vector_z':0.9800423
'gaze_vector':15.58723, 'gaze_vector_x':0.2158536, 'gaze_vector_y':0.05797985, 'gaze_vector_z':0.9746942
'gaze_vector':15.59883, 'gaze_vector_x':0.2261546, 'gaze_vector_y':0.05884788, 'gaze_vector_z':0.9723058
'gaze_vector':15.61024, 'gaze_vector_x':0.2369381, 'gaze_vector_y':0.05919646, 'gaze_vector_z':0.9697101
'gaze_vector':15.62326, 'gaze_vector_x':0.2528475, 'gaze_vector_y':0.06328154, 'gaze_vector_z':0.965425
'gaze_vector':15.63539, 'gaze_vector_x':0.2611827, 'gaze_vector_y':0.06368905, 'gaze_vector_z':0.9631803
'gaze_vector':15.64739, 'gaze_vector_x':0.2693231, 'gaze_vector_y':0.05988359, 'gaze_vector_z':0.9611741
'gaze_vector':15.65926, 'gaze_vector_x':0.2790632, 'gaze_vector_y':0.05774228, 'gaze_vector_z':0.9585292
'gaze_vector':15.66996, 'gaze_vector_x':0.2901552, 'gaze_vector_y':0.05754122, 'gaze_vector_z':0.9552392
'gaze_vector':15.68304, 'gaze_vector_x':0.3031944, 'gaze_vector_y':0.05529018, 'gaze_vector_z':0.9513186
'gaze_vector':15.69463, 'gaze_vector_x':0.3130348, 'gaze_vector_y':0.05249994, 'gaze_vector_z':0.9482783
'gaze_vector':15.71129, 'gaze_vector_x':0.3249091, 'gaze_vector_y':0.04729888, 'gaze_vector_z':0.9445537
'gaze_vector':15.72382, 'gaze_vector_x':0.3291584, 'gaze_vector_y':0.04803085, 'gaze_vector_z':0.943045
'gaze_vector':15.73661, 'gaze_vector_x':0.3335269, 'gaze_vector_y':0.04841844, 'gaze_vector_z':0.9414906
'gaze_vector':15.74881, 'gaze_vector_x':0.3406335, 'gaze_vector_y':0.04386849, 'gaze_vector_z':0.9391586
'gaze_vector':15.76188, 'gaze_vector_x':0.3523982, 'gaze_vector_y':0.04329405, 'gaze_vector_z':0.9348465
'gaze_vector':15.77455, 'gaze_vector_x':0.3656024, 'gaze_vector_y':0.04372104, 'gaze_vector_z':0.9297353
'gaze_vector':15.78642, 'gaze_vector_x':0.3750189, 'gaze_vector_y':0.04411296, 'gaze_vector_z':0.9259509
'gaze_vector':15.79633, 'gaze_vector_x':0.3858415, 'gaze_vector_y':0.04579426, 'gaze_vector_z':0.9214243
'gaze_vector':15.80831, 'gaze_vector_x':0.3952326, 'gaze_vector_y':0.04905461, 'gaze_vector_z':0.9172564
'gaze_vector':15.81914, 'gaze_vector_x':0.4057135, 'gaze_vector_y':0.05155858, 'gaze_vector_z':0.9125379
'gaze_vector':15.83103, 'gaze_vector_x':0.4170743, 'gaze_vector_y':0.05331887, 'gaze_vector_z':0.9073019
'gaze_vector':15.84397, 'gaze_vector_x':0.4225686, 'gaze_vector_y':0.05362741, 'gaze_vector_z':0.9047401
'gaze_vector':15.85458, 'gaze_vector_x':0.4262452, 'gaze_vector_y':0.05213002, 'gaze_vector_z':0.9030917
'gaze_vector':15.86954, 'gaze_vector_x':0.4275268, 'gaze_vector_y':0.05007787, 'gaze_vector_z':0.9026063
'gaze_vector':15.88156, 'gaze_vector_x':0.4230605, 'gaze_vector_y':0.04708674, 'gaze_vector_z':0.9048632
'gaze_vector':15.89404, 'gaze_vector_x':0.4241309, 'gaze_vector_y':0.04759511, 'gaze_vector_z':0.904333
'gaze_vector':15.90471, 'gaze_vector_x':0.424969, 'gaze_vector_y':0.0476519, 'gaze_vector_z':0.9039449
'gaze_vector':15.91852, 'gaze_vector_x':0.4257221, 'gaze_vector_y':0.04835556, 'gaze_vector_z':0.903554
'gaze_vector':15.93144, 'gaze_vector_x':0.4227165, 'gaze_vector_y':0.0484882, 'gaze_vector_z':0.9049523
'gaze_vector':15.9433, 'gaze_vector_x':0.423293, 'gaze_vector_y':0.04728441, 'gaze_vector_z':0.9047452
'gaze_vector':15.95516, 'gaze_vector_x':0.4190308, 'gaze_vector_y':0.04632733, 'gaze_vector_z':0.9067851
'gaze_vector':15.96958, 'gaze_vector_x':0.415399, 'gaze_vector_y':0.04600133, 'gaze_vector_z':0.9084736
'gaze_vector':15.98208, 'gaze_vector_x':0.4330242, 'gaze_vector_y':0.04684652, 'gaze_vector_z':0.9001492
'gaze_vector':15.99396, 'gaze_vector_x':0.4662333, 'gaze_vector_y':0.04468719, 'gaze_vector_z':0.8835191
'gaze_vector':16.00735, 'gaze_vector_x':0.4696011, 'gaze_vector_y':0.03781547, 'gaze_vector_z':0.8820676
'gaze_vector':16.01989, 'gaze_vector_x':0.4545883, 'gaze_vector_y':0.03674338, 'gaze_vector_z':0.8899367
'gaze_vector':16.03177, 'gaze_vector_x':0.4399635, 'gaze_vector_y':0.04031687, 'gaze_vector_z':0.8970932
'gaze_vector':16.04613, 'gaze_vector_x':0.4306116, 'gaze_vector_y':0.0432497, 'gaze_vector_z':0.9014874
'gaze_vector':16.05732, 'gaze_vector_x':0.4249997, 'gaze_vector_y':0.0426926, 'gaze_vector_z':0.9041792
'gaze_vector':16.0686, 'gaze_vector_x':0.4053826, 'gaze_vector_y':0.04003399, 'gaze_vector_z':0.9132681
'gaze_vector':16.07966, 'gaze_vector_x':0.3974779, 'gaze_vector_y':0.0399051, 'gaze_vector_z':0.9167409
'gaze_vector':16.0919, 'gaze_vector_x':0.3854452, 'gaze_vector_y':0.03914754, 'gaze_vector_z':0.9218969
'gaze_vector':16.10449, 'gaze_vector_x':0.3713627, 'gaze_vector_y':0.03839388, 'gaze_vector_z':0.9276812
'gaze_vector':16.11645, 'gaze_vector_x':0.3582595, 'gaze_vector_y':0.03621054, 'gaze_vector_z':0.9329175
'gaze_vector':16.12815, 'gaze_vector_x':0.3452175, 'gaze_vector_y':0.03365235, 'gaze_vector_z':0.9379039
'gaze_vector':16.13921, 'gaze_vector_x':0.3300778, 'gaze_vector_y':0.0312636, 'gaze_vector_z':0.9434208
'gaze_vector':16.15257, 'gaze_vector_x':0.303338, 'gaze_vector_y':0.02834141, 'gaze_vector_z':0.9524575
'gaze_vector':16.16608, 'gaze_vector_x':0.2884898, 'gaze_vector_y':0.02835541, 'gaze_vector_z':0.9570513
'gaze_vector':16.17727, 'gaze_vector_x':0.2742305, 'gaze_vector_y':0.02543371, 'gaze_vector_z':0.9613238
'gaze_vector':16.18951, 'gaze_vector_x':0.2569124, 'gaze_vector_y':0.02133834, 'gaze_vector_z':0.9661923
'gaze_vector':16.20281, 'gaze_vector_x':0.2093998, 'gaze_vector_y':0.03615272, 'gaze_vector_z':0.9771502
'gaze_vector':16.21758, 'gaze_vector_x':0.1477333, 'gaze_vector_y':0.044385, 'gaze_vector_z':0.9880305
'gaze_vector':16.22948, 'gaze_vector_x':0.1255908, 'gaze_vector_y':0.0538566, 'gaze_vector_z':0.9906075
'gaze_vector':16.24333, 'gaze_vector_x':0.1127653, 'gaze_vector_y':0.0523293, 'gaze_vector_z':0.9922277
'gaze_vector':16.25514, 'gaze_vector_x':0.1118598, 'gaze_vector_y':0.05221274, 'gaze_vector_z':0.9923506
'gaze_vector':16.26748, 'gaze_vector_x':0.09510934, 'gaze_vector_y':0.04642654, 'gaze_vector_z':0.9943748
'gaze_vector':16.28004, 'gaze_vector_x':0.07717027, 'gaze_vector_y':0.04368449, 'gaze_vector_z':0.9960542
'gaze_vector':16.29391, 'gaze_vector_x':0.06025527, 'gaze_vector_y':0.04303332, 'gaze_vector_z':0.9972507
'gaze_vector':16.3061, 'gaze_vector_x':0.0283372, 'gaze_vector_y':0.04317078, 'gaze_vector_z':0.9986539
'gaze_vector':16.31744, 'gaze_vector_x':0.01118226, 'gaze_vector_y':0.04198503, 'gaze_vector_z':0.9990528
'gaze_vector':16.33093, 'gaze_vector_x':-0.001796077, 'gaze_vector_y':0.04093611, 'gaze_vector_z':0.999156
'gaze_vector':16.34406, 'gaze_vector_x':-0.01479775, 'gaze_vector_y':0.04178151, 'gaze_vector_z':0.9990132
'gaze_vector':16.35529, 'gaze_vector_x':-0.02728295, 'gaze_vector_y':0.04181612, 'gaze_vector_z':0.9987443
'gaze_vector':16.36739, 'gaze_vector_x':-0.04245878, 'gaze_vector_y':0.04266437, 'gaze_vector_z':0.9981778
'gaze_vector':16.37945, 'gaze_vector_x':-0.04569228, 'gaze_vector_y':0.0438547, 'gaze_vector_z':0.9979782
'gaze_vector':16.39286, 'gaze_vector_x':-0.05986741, 'gaze_vector_y':0.04180907, 'gaze_vector_z':0.9973205
'gaze_vector':16.40445, 'gaze_vector_x':-0.0605812, 'gaze_vector_y':0.04155745, 'gaze_vector_z':0.9972843
'gaze_vector':16.41728, 'gaze_vector_x':-0.08337303, 'gaze_vector_y':0.04064267, 'gaze_vector_z':0.9956843
'gaze_vector':16.42985, 'gaze_vector_x':-0.09024207, 'gaze_vector_y':0.04141459, 'gaze_vector_z':0.9950457
'gaze_vector':16.44135, 'gaze_vector_x':-0.1027147, 'gaze_vector_y':0.04010075, 'gaze_vector_z':0.9938958
'gaze_vector':16.4547, 'gaze_vector_x':-0.1159628, 'gaze_vector_y':0.0385959, 'gaze_vector_z':0.9924969
'gaze_vector':16.46724, 'gaze_vector_x':-0.1285998, 'gaze_vector_y':0.03576314, 'gaze_vector_z':0.9910401
'gaze_vector':16.48129, 'gaze_vector_x':-0.1391385, 'gaze_vector_y':0.03520911, 'gaze_vector_z':0.9896359
'gaze_vector':16.49241, 'gaze_vector_x':-0.1497939, 'gaze_vector_y':0.03611448, 'gaze_vector_z':0.9880537
'gaze_vector':16.50287, 'gaze_vector_x':-0.1605522, 'gaze_vector_y':0.03615462, 'gaze_vector_z':0.9863643
'gaze_vector':16.51453, 'gaze_vector_x':-0.1709585, 'gaze_vector_y':0.03739083, 'gaze_vector_z':0.9845537
'gaze_vector':16.52738, 'gaze_vector_x':-0.1814207, 'gaze_vector_y':0.03793979, 'gaze_vector_z':0.9826723
'gaze_vector':16.53894, 'gaze_vector_x':-0.1925457, 'gaze_vector_y':0.03922444, 'gaze_vector_z':0.9804923
'gaze_vector':16.55068, 'gaze_vector_x':-0.2140335, 'gaze_vector_y':0.04031003, 'gaze_vector_z':0.9759864
'gaze_vector':16.5619, 'gaze_vector_x':-0.2239765, 'gaze_vector_y':0.0407801, 'gaze_vector_z':0.9737399
'gaze_vector':16.57589, 'gaze_vector_x':-0.2397901, 'gaze_vector_y':0.04096574, 'gaze_vector_z':0.9699518
'gaze_vector':16.58734, 'gaze_vector_x':-0.2502185, 'gaze_vector_y':0.04141955, 'gaze_vector_z':0.9672999
'gaze_vector':16.59984, 'gaze_vector_x':-0.2612838, 'gaze_vector_y':0.04106025, 'gaze_vector_z':0.9643787
'gaze_vector':16.6105, 'gaze_vector_x':-0.2708478, 'gaze_vector_y':0.04141815, 'gaze_vector_z':0.961715
'gaze_vector':16.6234, 'gaze_vector_x':-0.2844532, 'gaze_vector_y':0.03883006, 'gaze_vector_z':0.9578973
'gaze_vector':16.63562, 'gaze_vector_x':-0.2928554, 'gaze_vector_y':0.0377478, 'gaze_vector_z':0.9554068
'gaze_vector':16.64746, 'gaze_vector_x':-0.3027824, 'gaze_vector_y':0.03541153, 'gaze_vector_z':0.9523991
'gaze_vector':16.65911, 'gaze_vector_x':-0.3122089, 'gaze_vector_y':0.03261469, 'gaze_vector_z':0.9494516
'gaze_vector':16.67087, 'gaze_vector_x':-0.3201375, 'gaze_vector_y':0.03449418, 'gaze_vector_z':0.9467422
'gaze_vector':16.68234, 'gaze_vector_x':-0.3309444, 'gaze_vector_y':0.03341333, 'gaze_vector_z':0.9430467
'gaze_vector':16.69372, 'gaze_vector_x':-0.3423202, 'gaze_vector_y':0.03320367, 'gaze_vector_z':0.9389871
'gaze_vector':16.70444, 'gaze_vector_x':-0.3490063, 'gaze_vector_y':0.03364756, 'gaze_vector_z':0.9365077
'gaze_vector':16.72156, 'gaze_vector_x':-0.3684588, 'gaze_vector_y':0.03312958, 'gaze_vector_z':0.9290392
'gaze_vector':16.73416, 'gaze_vector_x':-0.3766806, 'gaze_vector_y':0.03445847, 'gaze_vector_z':0.9256867
'gaze_vector':16.74611, 'gaze_vector_x':-0.388034, 'gaze_vector_y':0.03545053, 'gaze_vector_z':0.9209548
'gaze_vector':16.75744, 'gaze_vector_x':-0.4020999, 'gaze_vector_y':0.0316003, 'gaze_vector_z':0.9150363
'gaze_vector':16.77106, 'gaze_vector_x':-0.416892, 'gaze_vector_y':0.03030017, 'gaze_vector_z':0.908444
'gaze_vector':16.78385, 'gaze_vector_x':-0.4340032, 'gaze_vector_y':0.0321799, 'gaze_vector_z':0.9003264
'gaze_vector':16.7966, 'gaze_vector_x':-0.4745176, 'gaze_vector_y':0.04570962, 'gaze_vector_z':0.8790476
'gaze_vector':16.80803, 'gaze_vector_x':-0.4901792, 'gaze_vector_y':0.05565923, 'gaze_vector_z':0.8698269
'gaze_vector':16.81983, 'gaze_vector_x':-0.5020345, 'gaze_vector_y':0.05791582, 'gaze_vector_z':0.8628889
'gaze_vector':16.83121, 'gaze_vector_x':-0.5102047, 'gaze_vector_y':0.06046826, 'gaze_vector_z':0.857924
'gaze_vector':16.84482, 'gaze_vector_x':-0.5168734, 'gaze_vector_y':0.05782561, 'gaze_vector_z':0.8540944
'gaze_vector':16.85691, 'gaze_vector_x':-0.5211553, 'gaze_vector_y':0.05820632, 'gaze_vector_z':0.8514657
'gaze_vector':16.86908, 'gaze_vector_x':-0.5177826, 'gaze_vector_y':0.04565954, 'gaze_vector_z':0.8542867
'gaze_vector':16.87937, 'gaze_vector_x':-0.522267, 'gaze_vector_y':0.05220364, 'gaze_vector_z':0.8511732
'gaze_vector':16.89099, 'gaze_vector_x':-0.5170886, 'gaze_vector_y':0.05174509, 'gaze_vector_z':0.8543523
'gaze_vector':16.90421, 'gaze_vector_x':-0.5139773, 'gaze_vector_y':0.04734036, 'gaze_vector_z':0.8564804
'gaze_vector':16.91544, 'gaze_vector_x':-0.4999313, 'gaze_vector_y':0.04995982, 'gaze_vector_z':0.8646183
'gaze_vector':16.92803, 'gaze_vector_x':-0.5055973, 'gaze_vector_y':0.04128785, 'gaze_vector_z':0.861778
'gaze_vector':16.94026, 'gaze_vector_x':-0.5051141, 'gaze_vector_y':0.04183146, 'gaze_vector_z':0.8620226
'gaze_vector':16.95405, 'gaze_vector_x':-0.4880486, 'gaze_vector_y':0.04536009, 'gaze_vector_z':0.8716229
'gaze_vector':16.96594, 'gaze_vector_x':-0.4793444, 'gaze_vector_y':0.04814936, 'gaze_vector_z':0.8762923
'gaze_vector':16.97749, 'gaze_vector_x':-0.4750699, 'gaze_vector_y':0.04674749, 'gaze_vector_z':0.8786951
'gaze_vector':16.99126, 'gaze_vector_x':-0.4648047, 'gaze_vector_y':0.04961151, 'gaze_vector_z':0.8840104
'gaze_vector':17.00142, 'gaze_vector_x':-0.4551328, 'gaze_vector_y':0.04981913, 'gaze_vector_z':0.8890248
'gaze_vector':17.01287, 'gaze_vector_x':-0.4428265, 'gaze_vector_y':0.05101878, 'gaze_vector_z':0.8951533
'gaze_vector':17.02634, 'gaze_vector_x':-0.433212, 'gaze_vector_y':0.0513928, 'gaze_vector_z':0.8998223
'gaze_vector':17.03753, 'gaze_vector_x':-0.4267934, 'gaze_vector_y':0.04989303, 'gaze_vector_z':0.9029712
'gaze_vector':17.0507, 'gaze_vector_x':-0.4172392, 'gaze_vector_y':0.04861533, 'gaze_vector_z':0.9074843
'gaze_vector':17.0616, 'gaze_vector_x':-0.3953163, 'gaze_vector_y':0.04871152, 'gaze_vector_z':0.9172387
'gaze_vector':17.07327, 'gaze_vector_x':-0.3838547, 'gaze_vector_y':0.04960652, 'gaze_vector_z':0.9220499
'gaze_vector':17.08757, 'gaze_vector_x':-0.368851, 'gaze_vector_y':0.04657372, 'gaze_vector_z':0.9283136
'gaze_vector':17.09933, 'gaze_vector_x':-0.354548, 'gaze_vector_y':0.0477329, 'gaze_vector_z':0.9338135
'gaze_vector':17.11098, 'gaze_vector_x':-0.3403453, 'gaze_vector_y':0.04800857, 'gaze_vector_z':0.9390675
'gaze_vector':17.12146, 'gaze_vector_x':-0.3269033, 'gaze_vector_y':0.04972293, 'gaze_vector_z':0.943734
'gaze_vector':17.13385, 'gaze_vector_x':-0.3288847, 'gaze_vector_y':0.04535729, 'gaze_vector_z':0.9432641
'gaze_vector':17.14478, 'gaze_vector_x':-0.317227, 'gaze_vector_y':0.04412529, 'gaze_vector_z':0.9473225
'gaze_vector':17.15622, 'gaze_vector_x':-0.3011405, 'gaze_vector_y':0.04257227, 'gaze_vector_z':0.952628
'gaze_vector':17.16862, 'gaze_vector_x':-0.2870344, 'gaze_vector_y':0.04091762, 'gaze_vector_z':0.9570317
'gaze_vector':17.18344, 'gaze_vector_x':-0.2730439, 'gaze_vector_y':0.03827765, 'gaze_vector_z':0.961238
'gaze_vector':17.19522, 'gaze_vector_x':-0.2441194, 'gaze_vector_y':0.03884077, 'gaze_vector_z':0.9689597
'gaze_vector':17.20707, 'gaze_vector_x':-0.2161742, 'gaze_vector_y':0.04333387, 'gaze_vector_z':0.9753774
'gaze_vector':17.21884, 'gaze_vector_x':-0.2017613, 'gaze_vector_y':0.04342172, 'gaze_vector_z':0.9784568
'gaze_vector':17.2361, 'gaze_vector_x':-0.1916814, 'gaze_vector_y':0.04129448, 'gaze_vector_z':0.9805815
'gaze_vector':17.24842, 'gaze_vector_x':-0.1787103, 'gaze_vector_y':0.03540747, 'gaze_vector_z':0.983253
'gaze_vector':17.26163, 'gaze_vector_x':-0.1625027, 'gaze_vector_y':0.03778439, 'gaze_vector_z':0.9859842
'gaze_vector':17.273, 'gaze_vector_x':-0.1342227, 'gaze_vector_y':0.03774843, 'gaze_vector_z':0.9902192
'gaze_vector':17.28629, 'gaze_vector_x':-0.1200745, 'gaze_vector_y':0.03893024, 'gaze_vector_z':0.9919991
'gaze_vector':17.2993, 'gaze_vector_x':-0.09934036, 'gaze_vector_y':0.04365785, 'gaze_vector_z':0.9940849
'gaze_vector':17.31051, 'gaze_vector_x':-0.07744279, 'gaze_vector_y':0.04434475, 'gaze_vector_z':0.9960071
'gaze_vector':17.32366, 'gaze_vector_x':-0.06453446, 'gaze_vector_y':0.04556002, 'gaze_vector_z':0.9968615
'gaze_vector':17.33492, 'gaze_vector_x':-0.0492576, 'gaze_vector_y':0.04649556, 'gaze_vector_z':0.9976942
'gaze_vector':17.34726, 'gaze_vector_x':-0.03698929, 'gaze_vector_y':0.04656771, 'gaze_vector_z':0.9982184
'gaze_vector':17.35812, 'gaze_vector_x':-0.02731827, 'gaze_vector_y':0.04628209, 'gaze_vector_z':0.9985443
'gaze_vector':17.37075, 'gaze_vector_x':-0.02210869, 'gaze_vector_y':0.04692486, 'gaze_vector_z':0.9986388
'gaze_vector':17.38621, 'gaze_vector_x':0.001826818, 'gaze_vector_y':0.04685444, 'gaze_vector_z':0.9989001
'gaze_vector':17.39599, 'gaze_vector_x':0.01544629, 'gaze_vector_y':0.04651448, 'gaze_vector_z':0.9987964
'gaze_vector':17.40871, 'gaze_vector_x':0.02957555, 'gaze_vector_y':0.04645864, 'gaze_vector_z':0.9984743
'gaze_vector':17.41948, 'gaze_vector_x':0.04205887, 'gaze_vector_y':0.04625073, 'gaze_vector_z':0.998042
'gaze_vector':17.43148, 'gaze_vector_x':0.05334415, 'gaze_vector_y':0.04713963, 'gaze_vector_z':0.9974498
'gaze_vector':17.44349, 'gaze_vector_x':0.0635338, 'gaze_vector_y':0.04483068, 'gaze_vector_z':0.9969665
'gaze_vector':17.4553, 'gaze_vector_x':0.0715432, 'gaze_vector_y':0.04432276, 'gaze_vector_z':0.9964453
'gaze_vector':17.46835, 'gaze_vector_x':0.08156455, 'gaze_vector_y':0.04359561, 'gaze_vector_z':0.9957014
'gaze_vector':17.47864, 'gaze_vector_x':0.09323578, 'gaze_vector_y':0.04381499, 'gaze_vector_z':0.9946777
'gaze_vector':17.4916, 'gaze_vector_x':0.1047319, 'gaze_vector_y':0.0454279, 'gaze_vector_z':0.9934587
'gaze_vector':17.50303, 'gaze_vector_x':0.1179969, 'gaze_vector_y':0.04682361, 'gaze_vector_z':0.9919036
'gaze_vector':17.51416, 'gaze_vector_x':0.135373, 'gaze_vector_y':0.04770901, 'gaze_vector_z':0.989639
'gaze_vector':17.52729, 'gaze_vector_x':0.1464237, 'gaze_vector_y':0.04694028, 'gaze_vector_z':0.9880994
'gaze_vector':17.5375, 'gaze_vector_x':0.1565753, 'gaze_vector_y':0.04708513, 'gaze_vector_z':0.9865414
'gaze_vector':17.55491, 'gaze_vector_x':0.1624069, 'gaze_vector_y':0.04483163, 'gaze_vector_z':0.9857045
'gaze_vector':17.56806, 'gaze_vector_x':0.1741077, 'gaze_vector_y':0.04439704, 'gaze_vector_z':0.9837216
'gaze_vector':17.57949, 'gaze_vector_x':0.1846362, 'gaze_vector_y':0.04386168, 'gaze_vector_z':0.981827
'gaze_vector':17.59057, 'gaze_vector_x':0.1933293, 'gaze_vector_y':0.04433613, 'gaze_vector_z':0.9801172
'gaze_vector':17.60454, 'gaze_vector_x':0.2034638, 'gaze_vector_y':0.04375626, 'gaze_vector_z':0.9780896
'gaze_vector':17.61699, 'gaze_vector_x':0.2258753, 'gaze_vector_y':0.04595436, 'gaze_vector_z':0.9730584
'gaze_vector':17.62777, 'gaze_vector_x':0.2379727, 'gaze_vector_y':0.04821558, 'gaze_vector_z':0.9700671
'gaze_vector':17.6395, 'gaze_vector_x':0.2554296, 'gaze_vector_y':0.05156279, 'gaze_vector_z':0.9654362
'gaze_vector':17.65451, 'gaze_vector_x':0.2677421, 'gaze_vector_y':0.05421501, 'gaze_vector_z':0.9619554
'gaze_vector':17.66763, 'gaze_vector_x':0.2813804, 'gaze_vector_y':0.05471778, 'gaze_vector_z':0.9580214
'gaze_vector':17.67807, 'gaze_vector_x':0.288322, 'gaze_vector_y':0.0555633, 'gaze_vector_z':0.9559096
'gaze_vector':17.68902, 'gaze_vector_x':0.2935406, 'gaze_vector_y':0.05247347, 'gaze_vector_z':0.9545048
'gaze_vector':17.70207, 'gaze_vector_x':0.3012319, 'gaze_vector_y':0.04803704, 'gaze_vector_z':0.9523314
'gaze_vector':17.71329, 'gaze_vector_x':0.3134174, 'gaze_vector_y':0.04865724, 'gaze_vector_z':0.9483618
'gaze_vector':17.72628, 'gaze_vector_x':0.3211287, 'gaze_vector_y':0.04882874, 'gaze_vector_z':0.9457599
'gaze_vector':17.74647, 'gaze_vector_x':0.3511109, 'gaze_vector_y':0.05609773, 'gaze_vector_z':0.9346478
'gaze_vector':17.76292, 'gaze_vector_x':0.3585157, 'gaze_vector_y':0.05656262, 'gaze_vector_z':0.9317995
'gaze_vector':17.7756, 'gaze_vector_x':0.3707313, 'gaze_vector_y':0.05893242, 'gaze_vector_z':0.9268534
'gaze_vector':17.78856, 'gaze_vector_x':0.3775235, 'gaze_vector_y':0.05234529, 'gaze_vector_z':0.9245181
'gaze_vector':17.80114, 'gaze_vector_x':0.3832798, 'gaze_vector_y':0.05226389, 'gaze_vector_z':0.9221413
'gaze_vector':17.81238, 'gaze_vector_x':0.3869914, 'gaze_vector_y':0.0509188, 'gaze_vector_z':0.9206731
